Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
15-02-2017,19,21.8,19.6,98,36.3,0,3,320,0,N 
16-02-2017,18,21.4,19.2,96,44,0,2,350,0,N 
17-02-2017,18,23.2,20.5,96,27.5,0,3,270,1,NW
18-02-2017,18,25,20.7,89,2,1.5,3,320,1,N 
19-02-2017,18,24.6,20.6,96,0,1.1,4,300,1,NW
20-02-2017,19,21.8,20.1,97,4.5,1.4,1,100,0,N 
21-02-2017,19,23,20.3,92,32.2,0,1,300,0,N 
22-02-2017,18,24.6,20.2,93,7,0,3,270,0,N 
23-02-2017,18,26.8,21.3,88,28.8,3.4,4,0,1,N 
24-02-2017,18,24.6,21.1,89,10,3,4,350,1,N 
25-02-2017,19,25.2,20.4,91,38.2,2.6,2,310,0,N 
26-02-2017,19,25.6,21.5,89,20,3.5,3,280,1,N 
27-02-2017,19,24.8,20.5,92,11.4,4.6,2,130,1,N 
28-02-2017,18,23.2,20.3,94,17.4,2.8,1,230,0,N 
01-03-2017,19,25,21,94,0.9,1.5,4,330,0,N 
02-03-2017,18,24,20.6,92,14,1.9,3,310,0,N 
03-03-2017,19,25.2,21.1,91,2.1,2.3,2,280,0,N 
04-03-2017,18,25,20.8,89,4.2,3,3,320,0,N 
05-03-2017,18,27,21.7,85,21.3,4.9,4,90,1,N 
06-03-2017,19,24.2,21.5,94,9,7,3,320,0,N 
07-03-2017,19,23.7,20.6,91,21.9,0.9,4,0,1,N 
08-03-2017,18,26.4,22.2,79,66.2,1.2,2,290,0,N 
09-03-2017,18,27.4,21.9,77,21,5.6,2,290,0,N 
10-03-2017,19,24.6,20.9,92,0.2,5.6,2,200,0,N 
11-03-2017,19,26.2,21.1,85,11.4,2.3,3,340,1,N 
12-03-2017,19,26.6,21.9,75,0.7,6.9,3,300,1,N 
13-03-2017,20,28.2,23.3,70,1,4.7,3,260,0,N 
14-03-2017,19,26,22.3,80,0,7.9,3,320,0,N 
15-03-2017,19,25.6,21.4,86,0.3,1.2,3,330,0,N 
16-03-2017,19,25.5,21.5,88,8.7,2.3,2,280,0,N 
17-03-2017,19,27,21.8,86,0.1,4.3,4,330,0,N 
18-03-2017,20,24.4,20.6,95,22.2,4.5,3,300,0,N 
19-03-2017,19,27.8,21.9,78,16.7,0,3,220,0,N 
20-03-2017,19,24.2,21.4,85,8888,4,4,260,1,N 
21-03-2017,19,24.9,21.6,84,7.3,0,3,270,0,N 
22-03-2017,20,22.4,21.1,94,10.4,3.3,2,320,0,N 
23-03-2017,20,24,21.7,93,11.3,0,1,290,0,N 
24-03-2017,20,25.6,21.6,87,0.3,0,2,310,0,N 
25-03-2017,20,25.8,22.1,88,18.2,5,2,330,0,N 
26-03-2017,20,25.6,21.4,87,0,1.5,2,340,0,N 
27-03-2017,19,25.7,20.7,88,8,0.2,3,310,0,N 
28-03-2017,19,28.4,21.9,83,4.3,4.6,4,270,0,N 
29-03-2017,19,27,21.8,85,0,7.5,3,230,0,N 
30-03-2017,19,26,21.7,86,0.7,4.1,4,330,0,N 
31-03-2017,19,24.6,21.6,89,1.3,6.5,1,230,0,N 
01-04-2017,20,26.4,21.8,88,1.1,0,1,330,0,N 
02-04-2017,19,25.9,20.9,91,6.2,2.7,2,360,0,N 
03-04-2017,18,24,20.6,89,34.6,2.4,1,280,0,N 
04-04-2017,19,25.8,20.7,90,0.7,0.7,1,270,0,N 
05-04-2017,19,26,21.8,87,2,3.4,3,310,1,N 
06-04-2017,19,26.2,21.8,85,0.8,5.5,2,330,1,N 
07-04-2017,20,25.8,22,84,0,4.2,3,330,0,N 
08-04-2017,19,25.4,21.6,85,2.7,1,3,180,1,N 
09-04-2017,19,26.5,21.7,84,0.1,1,3,340,1,N 
10-04-2017,19,27.8,21.7,85,6.8,3.8,3,290,0,N 
11-04-2017,19,26.2,21.7,90,36.7,6,1,270,0,N 
12-04-2017,20,25,21.7,90,11.4,2.2,1,330,0,N 
13-04-2017,20,25.8,22.1,91,12.5,1.6,2,270,0,N 
14-04-2017,19,26.4,22.3,89,39.2,3.5,3,300,0,N 
15-04-2017,20,26.4,22.1,90,0,5,2,270,0,N 
16-04-2017,19,26.6,21.5,92,34.5,2.8,2,270,0,N 
17-04-2017,19,27,22.5,83,24.9,1.9,3,135,0,N 
18-04-2017,19,27.6,22,82,0,5.6,3,330,1,N 
19-04-2017,19,26.4,20.9,90,31,6.6,2,270,0,N 
20-04-2017,18,27.6,22.2,85,51.6,3.7,4,140,0,N 
21-04-2017,19,27,22.5,87,0.2,5.5,2,270,0,N 
22-04-2017,19,26,21.1,91,5.2,3,2,210,0,N 
23-04-2017,19,27.2,21.5,85,35.3,1.8,3,315,1,N 
24-04-2017,19,27.8,22.5,84,5.5,5.6,3,90,0,N 
25-04-2017,19,27.4,22.7,81,0.4,5.2,2,360,0,N 
26-04-2017,19,24.3,20.7,93,19.4,5.1,3,170,0,N 
27-04-2017,19,25.6,21.4,88,13.1,0.5,1,300,0,N 
28-04-2017,19,26.6,21.6,86,22.5,1,3,310,0,N 
29-04-2017,19,26.4,22.1,80,1,5,3,320,0,N 
30-04-2017,19,27,22.1,83,1.4,5.7,0,0,0,N 
01-05-2017,19,26.2,21.5,88,1,4.5,2,130,0,N 
02-05-2017,19,25.8,20.1,94,48.5,3.5,0,0,0,N 
03-05-2017,19,26.4,22.1,92,34.2,2.2,2,210,0,N 
04-05-2017,20,26,21.6,94,31.6,0.9,3,330,0,N 
05-05-2017,19,24.8,21.2,93,10.6,3.2,2,340,0,N 
06-05-2017,19,24,20.9,90,18.5,2.1,0,0,0,N 
07-05-2017,18,24.2,21,92,16.5,0.2,1,270,0,N 
08-05-2017,18,24.8,21.2,91,1.8,0,3,230,0,N 
09-05-2017,18,24.4,21.3,91,27.9,3,4,160,0,N 
10-05-2017,19,23.2,21,92,8888,1.6,0,0,0,N 
11-05-2017,19,25,21.1,89,13.3,0,3,320,0,N 
12-05-2017,19,25.6,21.7,88,0,3.2,2,300,0,N 
13-05-2017,19,25.6,21.9,86,0.3,3.9,1,270,0,N 
14-05-2017,19,27.4,23.1,81,0.3,3.2,3,270,1,N 
15-05-2017,20,26.4,22.8,85,0,6.6,3,290,1,N 
16-05-2017,19,27.8,22.5,85,0,3,2,270,0,N 
17-05-2017,20,27,22.6,88,8888,4.3,2,280,0,N 
18-05-2017,19,27,22.5,82,0,5.4,4,280,1,N 
19-05-2017,19,27.2,22.3,82,0,5.5,3,310,0,N 
20-05-2017,19,27.1,21.9,83,0,3.8,3,280,1,N 
21-05-2017,19,27.5,22.6,83,0,4.6,3,260,1,N 
22-05-2017,20,27.1,23.1,86,8888,6.2,3,330,0,N 
23-05-2017,19,26.8,22.4,83,0,7.3,3,260,0,N 
24-05-2017,19,26.4,22,86,0.3,5.5,2,320,0,N 
25-05-2017,19,26.8,22.2,87,15.8,4.8,3,270,1,N 
26-05-2017,18,27.8,22.4,73,0,6.6,3,300,0,N 
27-05-2017,19,26.7,22.8,83,0,8,3,330,1,N 
28-05-2017,20,25.2,21.6,91,0,4.4,3,290,1,N 
29-05-2017,20,24.8,22.1,85,4.8,1.2,3,360,0,N 
30-05-2017,19,27.2,22.6,81,0.5,0,5,90,1,N 
31-05-2017,20,29,23.5,81,0,3,3,85,0,N 
01-06-2017,20,26.2,21.3,91,7.2,5.5,2,360,0,N 
02-06-2017,19,25.7,21.9,86,9.3,1.1,3,250,0,N 
03-06-2017,19,27.2,21.9,83,0,2.3,3,300,1,N 
04-06-2017,20,26.6,22,89,0.8,5.3,3,330,1,N 
05-06-2017,20,25.4,21.5,90,4,4.5,2,250,0,N 
06-06-2017,19,25.8,21.7,90,30.7,3,3,310,0,N 
07-06-2017,19,27.6,22.4,80,0,2.5,4,90,1,N 
08-06-2017,19,27.7,23,74,0,8.2,4,70,1,N 
09-06-2017,18,28.2,22.5,72,0,8.2,4,330,0,N 
10-06-2017,20,25.6,22,88,0.4,7,2,320,0,N 
11-06-2017,20,24.9,21.9,88,0.2,1.9,3,320,0,N 
12-06-2017,19,27,22,88,2.9,0.7,2,290,0,N 
13-06-2017,20,27.1,22.4,84,8888,4.8,3,270,1,N 
14-06-2017,20,25,21.6,91,0.2,2.1,1,270,0,N 
15-06-2017,19,24.8,21.3,90,8.4,2.5,3,100,1,N 
16-06-2017,19,28,23.7,72,0,2.5,3,30,1,N 
17-06-2017,18,27,21.9,83,0,8.5,2,270,0,N 
18-06-2017,19,25.8,21.4,85,0,6.6,3,230,0,N 
19-06-2017,17,26.1,20.8,84,1.2,5.4,2,330,1,N 
20-06-2017,17,26.1,21.9,76,0,8,3,100,0,N 
21-06-2017,18,25.6,21.2,81,0,1.6,3,310,0,N 
22-06-2017,19,24.4,21.1,90,0,4,2,320,0,N 
23-06-2017,19,23.4,20.6,91,5.4,1.8,2,280,0,N 
24-06-2017,19,24.8,20.8,86,0.3,1,4,90,1,N 
25-06-2017,19,,21.2,88,8888,,2,290,0,N 
26-06-2017,19,25.8,21.3,84,2,5.4,6,90,2,E 
27-06-2017,19,25.8,21.6,88,12.4,2.3,2,310,1,N 
28-06-2017,18,25.4,20.8,90,0,3.1,5,330,0,N 
29-06-2017,18,24,21.1,89,10.6,3.1,3,300,0,N 
30-06-2017,19,24.3,20.4,94,34.8,2.3,2,280,1,N 
01-07-2017,19,25.4,21.3,81,5.2,1.2,2,360,0,N 
02-07-2017,19,26.6,21.8,87,0,4.8,2,270,0,N 
03-07-2017,19,25.6,21.3,89,0,5.7,2,240,0,N 
04-07-2017,19,26.4,21.7,87,8.6,3.6,3,310,0,N 
05-07-2017,19,26,21.4,87,3.3,5.8,3,330,1,N 
06-07-2017,18,25.6,21.4,85,0.4,5.4,2,240,0,N 
07-07-2017,19,,21.5,83,0,7.4,3,290,0,N 
08-07-2017,19,25.8,21.6,86,0,7.2,3,360,0,N 
09-07-2017,19,,21.2,91,8888,3.3,2,250,0,N 
10-07-2017,18,26.2,21.4,86,0.9,,3,300,0,N 
11-07-2017,18,25.5,21.4,85,8888,5.2,3,270,0,N 
12-07-2017,18,25.2,20.7,82,0,4.6,2,250,0,N 
13-07-2017,18,25.4,21.6,87,0,5.4,2,290,0,N 
14-07-2017,18,25.4,21.3,87,0,2.9,3,360,0,N 
15-07-2017,19,24.2,20.7,88,0,0.7,2,130,0,N 
16-07-2017,18,,20.6,82,0,0.9,3,250,0,N 
17-07-2017,17,25,20.7,79,0,4.5,2,320,0,N 
18-07-2017,,24.6,20.6,84,0,5.7,3,330,0,N 
19-07-2017,19,25.6,21.2,83,8888,1.3,3,310,1,N 
20-07-2017,18,,21.1,86,1.4,,3,280,0,N 
21-07-2017,19,26.6,22.1,83,0,5.2,3,270,0,N 
22-07-2017,19,25.8,20.9,88,0.1,4.8,2,360,0,N 
23-07-2017,19,24.8,21.1,94,1.1,4.1,2,270,0,N 
24-07-2017,,26,21.8,90,28.2,1.4,3,300,1,N 
25-07-2017,17,26.6,21.6,82,0,4.2,3,340,0,N 
26-07-2017,17,26.6,20.5,78,0,8.4,2,30,0,N 
27-07-2017,18,25.6,20.6,85,0,9.3,2,290,0,N 
28-07-2017,18,,22.2,82,37.9,4.4,4,110,1,N 
29-07-2017,20,25.4,21.6,92,1,4.5,2,210,1,N 
30-07-2017,19,26.7,21.8,89,1,2.2,2,310,0,N 
31-07-2017,19,27.2,22.1,85,8888,7.6,3,260,0,N 
01-08-2017,16,26.2,20.4,80,8888,8.4,3,330,1,N 
02-08-2017,16,25.6,20.9,75,0,8.9,3,290,1,N 
03-08-2017,17,25.6,20.5,81,0,6.8,2,330,0,N 
04-08-2017,17,25.4,20.7,77,0,7.8,2,300,0,N 
05-08-2017,17,26.2,21.3,74,0,6.7,3,320,1,N 
06-08-2017,18,26.8,21.5,80,0,6.5,3,360,1,N 
07-08-2017,17,27,21.5,84,0,7.3,3,320,1,N 
08-08-2017,18,27.2,21.1,79,0,8.2,3,360,0,N 
09-08-2017,18,25.6,21.5,83,4.6,5.1,3,300,1,N 
10-08-2017,18,26.4,21.7,87,24,4.9,2,320,0,N 
11-08-2017,18,25.6,21.1,90,1.9,5.7,4,270,0,N 
12-08-2017,19,25,21.3,89,2,3.5,2,330,0,N 
13-08-2017,18,25.8,21.4,87,0,2.5,2,330,0,N 
14-08-2017,18,25.6,21.6,84,0,4.5,4,280,1,N 
15-08-2017,17,25.8,20.4,76,8888,4.5,3,290,1,N 
16-08-2017,17,26,20.7,78,0,7.7,2,290,1,N 
17-08-2017,17,26.2,21.1,78,0,6.7,2,270,1,N 
18-08-2017,18,26,21.7,82,0,8,3,270,0,N 
19-08-2017,19,25.8,22.1,85,0,1.9,3,280,1,N 
20-08-2017,19,24.6,21.8,86,0,4,2,330,0,N 
21-08-2017,18,26.6,21.7,83,0,3.5,3,300,0,N 
22-08-2017,17,24.9,20.7,81,0,6.5,4,310,1,N 
23-08-2017,17,27.7,21.9,79,0,5.1,3,180,1,N 
24-08-2017,19,27.4,22.2,78,0,8,4,360,1,N 
25-08-2017,18,27.2,21.7,79,0,7,4,50,1,N 
26-08-2017,19,28,22.8,71,0,9.4,5,90,1,N 
27-08-2017,17,28.4,21.8,66,0,6.6,3,330,1,N 
28-08-2017,17,27.6,22.7,63,0,10,6,30,1,N 
29-08-2017,19,26.6,21.4,81,0,8.8,4,330,1,N 
30-08-2017,18,26.6,21.4,88,16.8,5.5,4,330,1,N 
31-08-2017,17,26.2,21.2,83,0,6.4,3,320,0,N 
01-09-2017,18,25.8,21.6,82,0,5.9,2,260,1,N 
02-09-2017,18,27,21.4,81,0,6.1,2,310,0,N 
03-09-2017,17,27,21.6,82,0,7,3,320,0,N 
04-09-2017,18,27.4,22.2,81,0,7.5,3,330,0,N 
05-09-2017,19,26.6,21.6,85,0,6,2,270,0,N 
06-09-2017,18,26,21.1,91,0,4.8,2,300,1,N 
07-09-2017,17,26.8,21.6,82,0.6,5.5,4,70,1,N 
08-09-2017,18,27.6,21.8,83,8888,8.5,3,250,1,N 
09-09-2017,18,27.8,22.6,80,0,8.8,4,280,1,N 
10-09-2017,19,26.7,21.9,85,0.2,8.4,3,300,0,N 
11-09-2017,18,27.4,21.8,81,2.1,7,2,260,0,N 
12-09-2017,18,26.2,21.2,82,0,9.3,2,300,0,N 
13-09-2017,17,27.6,21.6,77,0,5.6,3,10,1,N 
14-09-2017,18,25.7,21.3,83,0,8.3,3,220,0,N 
15-09-2017,18,27.8,22.4,82,0,4.7,3,260,1,N 
16-09-2017,18,27.4,22.7,80,0,7.2,4,110,1,N 
17-09-2017,19,29.2,23.1,74,0,8.3,4,50,1,N 
18-09-2017,19,29,24,64,0,9.1,4,80,1,N 
19-09-2017,19,26,22,84,0,7.1,2,260,0,N 
20-09-2017,19,27.2,21.4,84,0,5.4,3,320,0,N 
21-09-2017,17,26.7,21.3,74,0,5.5,4,280,1,N 
22-09-2017,17,27.8,22.6,70,0,8,4,320,1,N 
23-09-2017,18,28.2,22.5,75,0,7.9,4,10,1,N 
24-09-2017,18,23.9,21,88,0,6.4,2,320,0,N 
25-09-2017,19,24,20.8,93,5.2,0.6,3,300,0,N 
26-09-2017,19,26.8,22.3,83,3.9,2.7,4,130,1,N 
27-09-2017,19,23.7,20.7,92,1.7,5.1,2,320,0,N 
28-09-2017,19,27.2,22.6,84,8.6,0,3,300,1,N 
29-09-2017,18,27.4,21.4,85,0,5.6,3,350,0,N 
30-09-2017,19,25.4,21.8,87,11.4,5.4,2,270,1,N 
01-10-2017,20,26,22.2,91,8888,3.8,2,240,0,N 
02-10-2017,19,25.6,20.9,94,7.9,3.1,3,320,0,N 
03-10-2017,19,24.6,20.9,89,22.5,3,3,320,0,N 
04-10-2017,18,27.4,21.3,88,13.4,3.9,3,310,1,N 
05-10-2017,19,27.6,21.7,90,26.9,6.8,2,280,0,N 
06-10-2017,19,29,23,86,0.3,6.5,8,10,1,N 
07-10-2017,19,26.6,21.2,86,0,9.1,2,300,0,N 
08-10-2017,18,26.6,21.8,85,40.3,5.5,3,290,0,N 
09-10-2017,17,26.5,21.1,89,2.6,6.2,3,320,0,N 
10-10-2017,19,24.2,21,95,32,3.6,3,280,0,N 
11-10-2017,19,27,22.2,86,6.1,0.6,4,290,1,N 
12-10-2017,19,26.8,20.9,95,26.3,5.5,2,320,0,N 
13-10-2017,19,26.2,21.8,85,3,1.9,2,280,0,N 
14-10-2017,18,27.6,21.8,86,0.9,6.3,2,230,0,N 
15-10-2017,18,27,22.2,82,0,7.5,3,300,1,N 
16-10-2017,19,24.9,21.1,89,0.4,6.9,2,310,0,N 
17-10-2017,19,24.4,21.1,91,3.8,0.6,2,330,0,N 
18-10-2017,20,25.8,21.9,91,11.9,1.1,3,320,0,N 
19-10-2017,19,25,20.1,91,33.3,1.5,3,330,0,N 
20-10-2017,19,25.3,21.3,90,18.7,3.2,2,250,0,N 
21-10-2017,20,26.3,22.9,87,15.5,4.1,3,310,0,N 
22-10-2017,20,27.5,22.9,84,0.5,5.5,3,280,0,N 
23-10-2017,18,27.8,21.8,83,0,7,3,270,0,N 
24-10-2017,19,26.6,21.4,77,8888,6.5,3,360,0,N 
25-10-2017,19,26.8,21.7,86,0.3,6.6,3,300,0,N 
26-10-2017,19,26.4,21.6,90,60,4,3,300,0,N 
27-10-2017,19,25.2,21.9,86,1.3,5,2,310,0,N 
28-10-2017,20,25.2,21.6,95,0.6,3.5,2,270,0,N 
29-10-2017,20,27.4,22.1,83,22.9,0.7,3,60,1,N 
30-10-2017,18,26.2,21.6,85,0,4.2,2,320,0,N 
31-10-2017,19,26.8,22,83,16,5.6,2,280,0,N 
01-11-2017,17,27.8,22.3,76,11.3,5,2,290,0,N 
02-11-2017,18,26.4,21.9,83,0,7.9,2,270,0,N 
03-11-2017,19,26.6,22.2,82,0,5.6,3,280,1,N 
04-11-2017,19,25.7,22.3,85,8888,5.2,2,310,0,N 
05-11-2017,19,25.2,21.5,91,7.8,1.9,1,120,0,N 
06-11-2017,19,26.2,21.7,90,18.9,3.8,4,270,0,N 
07-11-2017,19,25.4,21.4,88,35.7,3.6,4,90,0,N 
08-11-2017,19,25.6,21.8,84,7.5,0.6,3,310,0,N 
09-11-2017,19,25.9,20.7,92,17.5,4.1,3,280,0,N 
10-11-2017,19,26,20.8,88,15.6,0.7,2,300,0,N 
11-11-2017,19,26.6,21.8,85,34.5,2.8,2,150,0,N 
12-11-2017,19,26.2,21.1,89,7.9,5,2,270,0,N 
13-11-2017,19,26.2,21.3,88,3.3,2.9,0,0,0,N 
14-11-2017,20,27,22.4,84,2.5,1.2,3,320,0,N 
15-11-2017,19,24.8,21.6,90,14.6,1,0,0,0,N 
16-11-2017,19,26.6,21.6,85,8888,0.5,2,260,0,N 
17-11-2017,19,23.6,20.6,92,57.7,3.4,1,60,0,N 
18-11-2017,19,24.4,21,92,90,1.2,0,0,0,N 
19-11-2017,18,24.8,21,88,1.6,0.5,2,360,0,N 
20-11-2017,18,27.2,21.6,81,4,0.8,2,280,0,N 
21-11-2017,18,26.2,21.8,86,0,8.1,0,0,0,N 
22-11-2017,19,26.7,21.9,91,11.6,0.1,1,260,0,N 
23-11-2017,18,27.4,22.1,80,0.1,2.4,3,320,0,N 
24-11-2017,19,26,22,79,0,8.2,3,250,1,N 
25-11-2017,19,27.6,22.9,72,0,6.2,2,200,0,N 
26-11-2017,20,25.8,21.7,85,8888,2.2,5,230,1,N 
27-11-2017,20,25,21.8,86,21.5,2,2,120,0,N 
28-11-2017,19,25.6,21,88,44.5,0,3,160,1,N 
29-11-2017,19,24.2,21.4,84,2.7,0,4,200,2,SW
30-11-2017,19,22.4,19.2,98,10,0.3,7,270,2,NE
01-12-2017,19,22,20.1,94,41,0,4,30,1,N 
02-12-2017,20,25,22,78,10.7,0,4,80,2,NE
03-12-2017,19,27.9,22.8,84,0,3.3,5,300,1,N 
04-12-2017,20,28,22.5,79,0,8.6,6,270,1,N 
05-12-2017,19,26.6,22.5,74,0,7.6,2,270,1,N 
06-12-2017,18,28,22.4,76,0,3.6,3,300,0,N 
07-12-2017,19,27.1,22.6,83,1.5,6.1,3,310,0,N 
08-12-2017,20,26.6,22.3,87,3.5,5.6,2,340,0,N 
09-12-2017,19,26.2,21.6,86,5.1,4.3,4,280,0,N 
10-12-2017,20,27.6,23.2,80,14.6,2.8,4,260,1,N 
11-12-2017,19,24.8,20.4,93,0.2,2.3,4,320,0,N 
12-12-2017,18,24.6,20.9,89,48.2,0.2,2,40,0,N 
13-12-2017,19,24.6,20.4,94,36.4,0.3,2,330,0,N 
14-12-2017,18,23.6,20.7,91,5.6,0.1,2,260,0,N 
15-12-2017,19,26,21.3,90,3.4,0,2,330,0,N 
16-12-2017,18,24.2,20.1,91,6.2,1.9,2,270,0,N 
17-12-2017,19,24,21,89,2.7,3.1,2,280,0,N 
18-12-2017,18,24.6,20.6,90,20.6,0.3,4,290,0,N 
19-12-2017,19,21.2,19.8,98,23.4,3,2,180,0,N 
20-12-2017,19,21.1,19.5,96,32.2,0,4,250,1,N 
21-12-2017,18,27.4,20,92,11.4,0,2,310,0,N 
22-12-2017,17,26,21.8,88,36.8,0,4,250,1,N 
23-12-2017,17,26,21,80,8888,4.3,6,260,0,N 
24-12-2017,17,27.3,21.4,77,8888,4,5,200,1,N 
25-12-2017,17,27.2,20.8,66,0,6.8,2,330,1,N 
26-12-2017,17,25.4,21.7,81,0,8.1,2,270,1,N 
27-12-2017,18,25.4,21.5,83,0,3.5,2,300,0,N 
28-12-2017,18,25.8,21.1,78,0.2,0.5,3,320,1,N 
29-12-2017,18,26.2,21.3,78,0,4.2,3,320,0,N 
30-12-2017,18,26.2,21.9,90,10,5.8,1,230,0,N 
31-12-2017,19,28.4,22.4,82,7,2.6,3,210,0,N 
01-01-2018,18,27,21.5,80,8888,7.2,2,230,0,N 
02-01-2018,18,27.5,21.8,81,0.6,6.8,3,330,0,N 
03-01-2018,19,26,21,88,0.5,0,3,280,0,N 
04-01-2018,19,26.8,22.2,87,20,2,2,10,0,N 
05-01-2018,20,24,22,80,0.4,2.9,2,200,0,N 
06-01-2018,19,26.8,21.7,82,21.2,0,3,180,1,N 
07-01-2018,19,24.6,22.1,79,8888,4.7,4,180,1,N 
08-01-2018,19,26,22,83,5.3,0,2,290,0,N 
09-01-2018,19,25,21,88,22.2,5.4,3,300,0,N 
10-01-2018,18,25.4,21.7,84,7.2,2,2,290,0,N 
11-01-2018,19,24.6,21,70,0.1,5.2,2,310,0,N 
12-01-2018,18,24.6,21.3,76,6.1,0.7,3,300,1,N 
13-01-2018,19,24.7,21,84,1,0.7,9,260,1,N 
14-01-2018,18,22.6,19.7,92,15.1,0.4,3,320,1,N 
15-01-2018,18,25.4,20.3,89,9.5,0.1,3,200,1,N 
16-01-2018,17,23,18.5,97,17.1,3.1,4,220,1,N 
17-01-2018,17,22.4,20,85,8.4,0,2,250,1,S 
18-01-2018,19,23.2,21.1,85,1.6,0,3,270,1,N 
19-01-2018,18,24.2,20.6,87,1.5,0.2,2,270,1,S 
20-01-2018,19,25,21.5,80,2.3,0.9,4,260,1,SW
21-01-2018,19,23.1,21,84,1.6,0.6,3,270,1,N 
22-01-2018,19,22,20.1,96,21.2,0.1,5,240,1,N 
23-01-2018,19,23.1,20.4,89,39.4,0,3,260,1,N 
24-01-2018,19,25.3,21.6,85,14,1.5,6,310,1,N 
25-01-2018,19,23.6,20.2,88,13.7,3.6,2,110,1,NW
26-01-2018,19,23.6,19.9,94,11.3,0,4,220,1,N 
27-01-2018,19,23,20.3,90,30.6,0,6,250,2,W 
28-01-2018,19,21.7,19.1,99,3.8,1.7,4,300,1,N 
29-01-2018,18,24.4,20.8,85,17.4,0,3,270,1,N 
30-01-2018,19,22.4,20.3,92,4.5,2.9,5,290,1,N 
31-01-2018,18,23.6,20.1,94,35.5,0.1,2,260,0,N 
01-02-2018,18,24.6,21.6,88,,,2,210,0,N 
02-02-2018,19,26.2,21.8,82,1.3,1.7,3,320,1,N 
03-02-2018,19,23.3,20.6,94,24.7,6.1,5,300,0,N 
04-02-2018,19,22.4,20.5,97,26.7,0,4,200,1,N 
05-02-2018,19,22.3,19,98,152,0,4,300,1,N 
06-02-2018,18,22.4,19.1,98,164.1,0,4,290,1,N 
07-02-2018,18,22,20.2,95,46.5,0,3,300,0,N 
08-02-2018,18,22.6,20.2,93,,,2,250,0,N 
09-02-2018,18,26.2,21.4,87,,,3,320,1,N 
10-02-2018,19,26.8,21.7,86,,,4,250,1,N 
11-02-2018,18,23.2,20.5,89,8888,9.1,2,260,0,N 
12-02-2018,18,25.4,19.9,97,15.1,0.2,3,250,1,N 
13-02-2018,19,21,19.6,96,18.7,0,2,300,0,N 
14-02-2018,18,24.3,20.1,93,3.4,0,4,270,0,N 
15-02-2018,19,21.4,20.3,90,33.6,1.9,2,220,0,N 
16-02-2018,18,25.2,20.8,91,18.4,0,4,310,1,N 
17-02-2018,18,26.1,21.8,78,4.6,1.1,3,280,0,N 
18-02-2018,18,25.5,21,86,0.2,8.3,3,280,0,N 
19-02-2018,19,25.5,21.2,89,0.8,4.5,2,40,0,N 
20-02-2018,18,25,20.5,90,31.5,3.3,4,310,1,N 
21-02-2018,18,25.3,21.4,88,8.6,5.2,2,260,0,N 
22-02-2018,19,25.6,21.5,86,7.5,3.3,3,290,1,N 
23-02-2018,19,24.8,20.9,89,2.4,6.9,4,320,1,N 
24-02-2018,19,24.6,20.7,91,5.6,3.2,3,270,0,N 
25-02-2018,19,25,20.7,90,8,3.5,3,280,0,N 
26-02-2018,19,24.4,20.8,92,21.5,4.6,2,260,0,N 
27-02-2018,18,24.4,20.4,96,33,0.6,3,280,0,N 
28-02-2018,19,24.2,21,92,43.3,1.8,2,310,0,N 
01-03-2018,19,25,20.6,91,6,0.5,3,300,0,N 
02-03-2018,18,27.2,22,86,18.1,2.1,4,320,0,N 
03-03-2018,19,26.2,21.6,91,4,5.8,4,310,0,N 
04-03-2018,19,27.6,22.2,88,63.1,2.6,3,350,0,N 
05-03-2018,20,24.2,21.7,92,8888,7.2,0,0,0,N 
06-03-2018,20,25.2,21.5,89,0.2,0.1,4,360,1,N 
07-03-2018,19,25.9,21.2,89,6,3,1,80,0,N 
08-03-2018,19,25.4,21.6,90,0.5,4.4,2,290,0,N 
09-03-2018,20,25.2,21.3,88,4.7,3,4,320,0,N 
10-03-2018,19,25.6,21.1,89,48.9,3,4,300,1,N 
11-03-2018,19,24.2,20.8,91,11.3,3.1,3,320,1,N 
12-03-2018,19,23.6,20.4,96,9.1,3.3,2,320,0,N 
13-03-2018,18,24.2,20.4,93,78.8,0.4,2,300,0,N 
14-03-2018,18,26.4,21.9,87,0.1,2.9,4,260,1,N 
15-03-2018,19,28.3,22.9,76,8888,4.8,3,270,1,N 
16-03-2018,19,26.8,21.8,84,0,10,3,33,0,N 
17-03-2018,19,24.6,20.7,90,0.4,3.6,0,0,0,N 
18-03-2018,18,27.1,22.3,74,19.5,0.8,2,280,0,N 
19-03-2018,18,26.5,22,85,6,7.7,3,310,1,N 
20-03-2018,18,27.6,21.4,83,9.5,7.1,3,260,0,N 
21-03-2018,19,25.6,20.4,91,21.4,5.3,4,270,1,N 
22-03-2018,18,25.6,20.1,90,28.4,3,0,0,0,N 
23-03-2018,18,26.2,21.7,85,47.4,2.5,2,320,0,N 
24-03-2018,19,23.6,20.7,90,6.2,4.2,0,0,0,N 
25-03-2018,19,26.4,21.1,86,23.1,0,3,290,0,N 
26-03-2018,19,26.4,20.8,90,15.9,3.4,2,310,0,N 
27-03-2018,19,25.8,20.8,90,1.3,0.3,2,250,0,N 
28-03-2018,19,26.8,22,81,0.8,0.4,4,280,1,N 
29-03-2018,18,27.6,21.9,80,0,8.7,2,340,0,N 
